Date,AAPL,JPM,MSFT
2019-06-18,106204000,11057300,25934500
2019-06-19,84496800,13126500,23744400
2019-06-20,86056000,13638000,33042600
2019-06-21,191202400,27089500,36727900
2019-06-24,72881600,13039600,20628800
2019-06-25,84281200,18660100,33327400
2019-06-26,104270000,10324600,23657700
2019-06-27,83598800,10906600,16557500
2019-06-28,124442400,21634700,30043000
2019-07-01,109012000,12724500,22613500
2019-07-02,67740800,10174900,15237800
2019-07-03,45448000,6849400,13629300
2019-07-05,69062000,7929400,18141100
2019-07-08,101354400,6917200,16779700
2019-07-09,82312000,8947300,19953100
2019-07-10,71588400,9242300,24204400
2019-07-11,80767200,11595200,22327900
2019-07-12,70380800,10783400,18936800
2019-07-15,67789600,12946600,16651500
2019-07-16,67467200,16945000,22726100
2019-07-17,56430000,13120900,20211000
2019-07-18,74162400,9397200,30381800
2019-07-19,83717200,10402800,48992400
2019-07-22,89111600,9061100,25074900
2019-07-23,73420800,12752200,18034600
2019-07-24,59966400,10011000,20738300
2019-07-25,55638400,10138400,18356900
2019-07-26,70475600,12800400,19037600
2019-07-29,86693600,8500400,16605900
2019-07-30,135742800,7121100,16846500
2019-07-31,277125600,13648000,38598800
2019-08-01,216071600,15664500,40557500
2019-08-02,163448400,11025500,30791600
2019-08-05,209572000,15855300,42749600
2019-08-06,143299200,10203500,32696700
2019-08-07,133457600,17320900,33414500
2019-08-08,108038000,10903300,27496500
2019-08-09,98478800,9980800,23466700
2019-08-12,89927600,9393700,20484300
2019-08-13,188874000,12124700,25154600
2019-08-14,146189600,19491800,32527300
2019-08-15,108909600,13365600,28074400
2019-08-16,110481600,11830600,24449100
2019-08-19,97654400,8265400,24355700
2019-08-20,107537200,8374000,21170800
2019-08-21,86141600,8189300,14970300
2019-08-22,89014800,9343400,18697000
2019-08-23,187272000,14762300,38508600
2019-08-26,104174400,8209500,20312600
2019-08-27,103493200,14331800,23102100
2019-08-28,63755200,10585500,17393300
2019-08-29,83962000,10002200,20168700
2019-08-30,84573600,10170300,23940100
2019-09-03,80092000,9868800,18869300
2019-09-04,76752400,6929200,17995900
2019-09-05,95654800,13224700,26101800
2019-09-06,77449200,7836600,20824500
2019-09-09,109237600,13985100,25773900
2019-09-10,127111600,14333100,28903400
2019-09-11,177158400,9919200,24726100
2019-09-12,128906800,12283500,27010000
2019-09-13,159053200,16257200,23363100
2019-09-16,84632400,11993900,16731400
2019-09-17,73274800,10735400,17814200
2019-09-18,101360000,10665600,23982100
2019-09-19,88242400,9382600,35772100
2019-09-20,221652400,21862800,39167300
2019-09-23,76662000,9135100,17139300
2019-09-24,124763200,11696500,29773200
2019-09-25,87613600,9389400,21382000
2019-09-26,75334000,9899200,17456600
2019-09-27,101408000,10207800,22477700
2019-09-30,103909600,9755000,17280900
2019-10-01,139223200,11250300,21466600
2019-10-02,138449200,12548700,30521700
2019-10-03,114426000,12735200,24132900
2019-10-04,138478800,9453100,22897700
2019-10-07,122306000,6771600,15303700
2019-10-08,111820000,10806300,25550500
2019-10-09,74770400,7273700,19749900
2019-10-10,113013600,10994100,17654600
2019-10-11,166795600,15076500,25446000
2019-10-14,96427600,8779000,13304300
2019-10-15,87360000,23379000,19695700
2019-10-16,73903200,11087700,20751600
2019-10-17,67585200,10818500,21460600
2019-10-18,97433600,10417400,32273500
2019-10-21,87247200,12714600,20078200
2019-10-22,82293600,12549100,27431000
2019-10-23,75828800,8828300,29844600
2019-10-24,69275200,8020500,37029300
2019-10-25,73477200,9055700,25959700
2019-10-28,96572800,9522200,35280100
2019-10-29,142839600,9797300,20589500
2019-10-30,124522000,8513700,18496600
2019-10-31,139162000,11589100,24605100
2019-11-01,151125200,11682600,33128400
2019-11-04,103272000,9159900,16912000
2019-11-05,79897600,13747600,18250200
2019-11-06,75864400,11231100,16575800
2019-11-07,94940400,13528900,17786700
2019-11-08,69986400,9293400,16732700
2019-11-11,81821200,8679000,14362600
2019-11-12,87388800,9099000,18641600
2019-11-13,102734400,8023300,16919200
2019-11-14,89182800,8483400,19729800
2019-11-15,100206400,10163600,23485700
2019-11-18,86703200,8749300,21534000
2019-11-19,76167200,8824500,23935700
2019-11-20,106234400,11782800,25696800
2019-11-21,121395200,7705500,18576100
2019-11-22,65325200,8167900,15901800
2019-11-25,84020400,10068500,22420900
2019-11-26,105207600,10490700,24620100
2019-11-27,65235600,6607900,15184400
2019-11-29,46617600,5712000,11977300
2019-12-02,94487200,8615600,27418400
2019-12-03,114430400,10361300,24066000
2019-12-04,67181600,10318200,17574700
2019-12-05,74424400,9587400,17869100
2019-12-06,106075600,10170600,16403500
2019-12-09,128042400,8498200,16687400
2019-12-10,90420400,7532900,16476100
2019-12-11,78756800,9011900,18856600
2019-12-12,137310400,13717400,24612100
2019-12-13,133587600,10592100,23845400
2019-12-16,128186000,11372000,24144200
2019-12-17,114158400,11546800,25425600
2019-12-18,116028400,10381500,24129200
2019-12-19,98369200,9350400,24958900
2019-12-20,275978000,29992600,53477500
2019-12-23,98572000,9738400,17718200
2019-12-24,48478800,3324300,8989200
2019-12-26,93121200,6770900,14520600
2019-12-27,146266000,7868200,18412800
2019-12-30,144114400,6963000,16348400
2019-12-31,100805600,7201600,18369400
2020-01-02,135480400,10803700,22622100
2020-01-03,146322800,10386800,21116200
2020-01-06,118387200,10259000,20813700
2020-01-07,108872000,10531300,21634100
2020-01-08,132079200,9695300,27746500
2020-01-09,170108400,9469000,21385000
2020-01-10,140644800,10190900,20725900
2020-01-13,121532000,12355200,21626500
2020-01-14,161954400,24906000,23477400
2020-01-15,121923600,16293400,21417900
2020-01-16,108829200,10783800,23865400
2020-01-17,137816400,14697700,34371700
2020-01-21,110843200,8474200,29517200
2020-01-22,101832400,7549100,24138800
2020-01-23,104472000,9345700,19680800
2020-01-24,146537600,15166400,24918100
2020-01-27,161940000,12860500,32078100
2020-01-28,162234000,13062800,24899900
2020-01-29,216229200,9326000,34754500
2020-01-30,126743200,9048900,51597500
2020-01-31,199588400,12785200,36142700
2020-02-03,173788400,10021100,30107000
2020-02-04,136616400,9157100,36433300
2020-02-05,118826800,10150700,39186300
2020-02-06,105425600,8992300,27751400
2020-02-07,117684000,6379800,33529100
2020-02-10,109348800,5960700,35844300
2020-02-11,94323200,6578600,53159900
2020-02-12,113730400,7958000,47062900
2020-02-13,94747600,7447500,35295800
2020-02-14,80113600,6627600,23149500
2020-02-18,152531200,8996400,27792200
2020-02-19,93984000,7071200,29997500
2020-02-20,100566000,7422800,36862400
2020-02-21,129554000,9772800,48572600
2020-02-24,222195200,13618400,68311100
2020-02-25,230673600,20797200,68073300
2020-02-26,198054800,24825600,56206100
2020-02-27,320605600,23005500,93174900
2020-02-28,426510000,45931400,97012700
2020-03-02,341397200,27355400,71030800
2020-03-03,319475600,32547700,71677000
2020-03-04,219178400,25795900,49814400
2020-03-05,187572800,25025600,47817300
2020-03-06,226176800,38159400,72821100
2020-03-09,286744800,40352000,70419300
2020-03-10,285290000,31102700,65354400
2020-03-11,255598800,38127000,56371600
2020-03-12,418474000,49725200,93226400
2020-03-13,370732000,38543300,92727400
2020-03-16,322423600,38589700,87905900
2020-03-17,324056000,35239800,81059800
2020-03-18,300233600,41525600,81593200
2020-03-19,271857200,32175100,85922700
2020-03-20,401693200,30150800,84866200
2020-03-23,336752800,32536600,78975200
2020-03-24,287531200,34363200,82516700
2020-03-25,303602000,38111700,75638200
2020-03-26,252087200,29826300,64568100
2020-03-27,204216800,30041500,57042300
2020-03-30,167976400,21656900,63420300
2020-03-31,197002000,23379300,77927200
2020-04-01,176218400,28029600,57969900
2020-04-02,165934000,24018000,49630700
2020-04-03,129880000,21199400,41243300
2020-04-06,201820400,26820800,67111700
2020-04-07,202887200,22563800,62769000
2020-04-08,168895200,22903300,48318200
2020-04-09,161834800,42055900,51385100
2020-04-13,131022800,26911900,41905300
2020-04-14,194994800,46151300,52874300
2020-04-15,131154400,30118600,40940800
2020-04-16,157125200,32449600,50479600
2020-04-17,215250000,30191900,52765600
2020-04-20,130015200,23679400,36669600
2020-04-21,180991600,23035000,56203700
2020-04-22,116862400,16662400,34620200
2020-04-23,124814400,16638800,32790800
2020-04-24,126161200,15809200,34277600
2020-04-27,117087600,22870200,33194400
2020-04-28,112004800,20238900,34392700
2020-04-29,137280800,20462600,51286600
2020-04-30,183064000,19127600,53875900
2020-05-01,240616800,18547700,39370500
2020-05-04,133568000,15725900,30372900
2020-05-05,147751200,18064100,36839200
2020-05-06,142333600,20978000,32139300
2020-05-07,115215200,16771900,28316000
2020-05-08,133838400,20487800,30877800
2020-05-11,145946400,31907600,30892700
2020-05-12,162301200,27962900,32038200
2020-05-13,200622400,35451600,44711500
2020-05-14,158929200,35152500,41873900
2020-05-15,166348400,26099000,46610400
2020-05-18,135178400,30504400,35264500
2020-05-19,101729600,19597300,26799100
2020-05-20,111504800,20552400,31261300
2020-05-21,102688800,14621400,29119500
2020-05-22,81803200,13557900,20826900
2020-05-26,125522000,41233900,36073600
2020-05-27,112945200,39402000,39517100
2020-05-28,133560800,24713900,33810200
2020-05-29,153532400,26526400,42130400
2020-06-01,80791200,15176800,22622400
2020-06-02,87642800,21195000,30794600
2020-06-03,104491200,25941100,27311000
2020-06-04,87560400,26784700,28761800
2020-06-05,137250400,42231000,39893600
2020-06-08,95654400,24881800,33211600
2020-06-09,147712400,17031100,29783900
2020-06-10,166651600,24913300,43872300
2020-06-11,201662400,36259200,52854700
2020-06-12,200146000,24856800,43373600
2020-06-15,138808800,22153600,32770200
2020-06-16,165428800,22193600,42556700
2020-06-17,114406400,15639800,25687800
2020-06-18,96820400,16591900,23061600
2020-06-19,264476000,40371200,44441100
2020-06-22,135445200,16216900,32818900
2020-06-23,212155600,15381400,30917400
2020-06-24,192623200,22919800,36740600
2020-06-25,137522400,25743600,27803900
2020-06-26,205256800,41896300,54675800
2020-06-29,130646000,18499700,26701600
2020-06-30,140223200,19137000,34310300
2020-07-01,110737200,18755700,32061200
2020-07-02,114041600,27845600,29315800
2020-07-06,118655600,18625300,31897600
2020-07-07,112424400,25757200,33600700
2020-07-08,117092000,18762200,33600000
2020-07-09,125642800,25600800,33121700
2020-07-10,90257200,28954200,26177600
2020-07-13,191649200,32079200,38135600
2020-07-14,170989200,42731700,37591800
2020-07-15,153198000,22508400,32179400
2020-07-16,110577600,16886900,29940700
2020-07-17,92186800,16137700,31635300
2020-07-20,90318000,14458100,36884800
2020-07-21,103433200,17798100,37990400
2020-07-22,89001600,14271200,49605700
2020-07-23,197004400,12870200,67457000
2020-07-24,185438800,12744200,39827000
2020-07-27,121214000,11959100,30160900
2020-07-28,103625600,11754300,23251400
2020-07-29,90329200,12743500,19632600
2020-07-30,158130000,14834800,25079600
2020-07-31,374336800,14535000,51044000
2020-08-03,308151200,12962800,78983000
2020-08-04,173071600,13366200,49280100
2020-08-05,121776800,15260900,28806400
2020-08-06,202428800,10482100,32656800
2020-08-07,198045600,14743700,27820400
2020-08-10,212403600,14989900,36716500
2020-08-11,187902400,31518600,36446500
2020-08-12,165598000,19240800,28013100
2020-08-13,210082000,13598600,22588900
2020-08-14,165565200,12134400,17958900
2020-08-17,119561600,14988000,20184800
2020-08-18,105633600,13246500,21336200
2020-08-19,145538000,13533000,27627600
2020-08-20,126907200,13672600,26981500
2020-08-21,338054800,12228300,36249300
2020-08-24,345937600,17898300,25460100
2020-08-25,211495600,13648900,23043700
2020-08-26,163022400,12052400,39600800
2020-08-27,155552400,22163900,57602200
2020-08-28,187630000,13756700,26292900
2020-08-31,225702700,14219400,28774200
2020-09-01,151948100,11595600,25725500
2020-09-02,200119000,14475700,34080800
2020-09-03,257599600,23281200,58400300
2020-09-04,332607200,26325500,59664100
2020-09-08,231366600,22108600,52924300
2020-09-09,176940500,13434000,45679000
2020-09-10,182274400,15922800,35461500
2020-09-11,180860300,13784300,33620100
2020-09-14,140150100,19017400,30375800
2020-09-15,184642000,23683000,21823900
2020-09-16,154679000,19270600,26328100
2020-09-17,178011000,18290100,34011300
2020-09-18,287104900,20121600,55225300
2020-09-21,195713800,28378800,39839700
2020-09-22,183055400,19257000,33517100
2020-09-23,150718700,19952700,30803800
2020-09-24,167743300,18366500,31202500
2020-09-25,149981400,13293100,29437300
2020-09-28,137672400,20894100,32004900
2020-09-29,99382200,12848200,24221900
2020-09-30,142675200,16400600,33829100
2020-10-01,116120400,15778700,27158400
2020-10-02,144712000,15149600,33154800
2020-10-05,106243800,13871900,21331600
2020-10-06,161498200,19220400,28554300
2020-10-07,96849000,16358500,25681100
2020-10-08,83477200,15659000,19925800
2020-10-09,100506900,13689100,26458000
2020-10-12,240226800,16058000,40461400
2020-10-13,262330500,21697300,28950800
2020-10-14,150712000,15204100,23421700
2020-10-15,112559200,17171200,22733100
2020-10-16,115393800,13275000,26057900
2020-10-19,120639300,11725700,27625800
2020-10-20,124423700,11257100,22753500
2020-10-21,89946000,10730500,22724900
2020-10-22,101988000,14837200,22351500
2020-10-23,82572600,15087600,18879600
2020-10-26,111850700,12410700,37111600
2020-10-27,92276800,10391700,36700300
2020-10-28,143937800,16389500,51195600
2020-10-29,146129200,14208800,31432600
2020-10-30,190272600,15194500,36953700
2020-11-02,122866900,15011600,30842200
2020-11-03,107624400,17482600,27512000
2020-11-04,138235500,18886500,42311800
2020-11-05,126387100,17837400,36080100
2020-11-06,114457900,12552800,25231900
2020-11-09,154515300,47792400,44395000
2020-11-10,138023400,20539300,44045100
2020-11-11,112295000,14443400,29440800
2020-11-12,103162300,22063000,21593900
2020-11-13,81581900,11847900,18621100
2020-11-16,91183000,19858600,24953300
2020-11-17,74271000,14553200,24154100
2020-11-18,76322100,12571200,28372800
2020-11-19,74113000,10202500,24792700
2020-11-20,73604300,12718900,22843100
2020-11-23,127959300,13209200,25683500
2020-11-24,113874200,20121600,33979700
2020-11-25,76499200,11715600,21012900
2020-11-27,46691300,5983600,14512200
2020-11-30,169410200,14411800,33064800
2020-12-01,127728200,12668900,30904500
2020-12-02,89004200,10811300,23724500
2020-12-03,78967600,12904400,25120900
2020-12-04,78260400,13583700,24666000
2020-12-07,86712000,9724300,24620000
2020-12-08,82225500,9592100,23284100
2020-12-09,115089200,13073900,32440600
2020-12-10,81312200,13668400,26733300
2020-12-11,86939800,9981600,30979400
2020-12-14,79184500,12112400,28798400
2020-12-15,157243700,12590200,27000600
2020-12-16,98208600,11169400,35023300
2020-12-17,94359800,11618000,32515800
2020-12-18,192541500,28954800,63354900
2020-12-21,121251600,28323600,37181900
2020-12-22,168904800,11788200,22612200
2020-12-23,88223700,14973200,18699600
2020-12-24,54930100,4164900,10550600
2020-12-28,124486200,8072600,17933500
2020-12-29,121047300,8389200,17403200
2020-12-30,96452100,7398000,20272300
2020-12-31,99116600,8580200,20942100
2021-01-04,143301900,16819900,37130100
2021-01-05,97664900,13731200,23823000
2021-01-06,155088000,24909100,35930700
2021-01-07,109578200,21940400,27694500
2021-01-08,105158200,12035100,22956200
2021-01-11,100384500,15937900,23031300
2021-01-12,91951100,18033500,23249300
2021-01-13,88636800,14816800,20087100
2021-01-14,90221800,18565600,29480800
2021-01-15,111598500,27881000,31746500
2021-01-19,90757300,19843800,30480900
2021-01-20,104319500,16028800,37777300
2021-01-21,120150900,13411700,30709400
2021-01-22,114459400,12933200,30172700
2021-01-25,157611700,14212800,33152100
2021-01-26,98390600,11307800,49169600
2021-01-27,140843800,17603900,69870600
2021-01-28,142621100,13761800,49111200
2021-01-29,177523800,14808100,42503100
2021-02-01,106239800,11080700,33314200
2021-02-02,83305400,12253600,25916300
2021-02-03,89880900,10600800,27158100
2021-02-04,84183100,12419500,25296100
2021-02-05,75693800,10051300,18054800
2021-02-08,71297200,10136400,22211900
2021-02-09,76774200,8614800,23565000
2021-02-10,73046600,10323200,22186700
2021-02-11,64280000,9201000,15751100
2021-02-12,60145100,8324600,16561100
2021-02-16,80576300,12130600,26728500
2021-02-17,97918500,10810100,21653500
2021-02-18,96856700,10587800,16925600
2021-02-19,87668800,11969800,25262600
2021-02-22,103916400,11488400,36446900
2021-02-23,158273000,16234400,30228700
2021-02-24,111039900,15061400,26339700
2021-02-25,148199500,18127700,39542200
2021-02-26,164560400,19829200,37819200
2021-03-01,116307900,14845500,25324000
2021-03-02,102260900,14221700,22812500
2021-03-03,112966300,14324100,34029500
2021-03-04,178155000,20093900,44727800
2021-03-05,153766600,18465100,41872800
2021-03-08,154376600,17133300,35267400
2021-03-09,129525800,16238800,33080500
2021-03-10,111943300,14342200,29746800
